latitude,longitude,month_fitted,swir16,swir22,red,NDMI,MNDWI,pet,aet,def,q,ppt,soil,srad,tmax,tmin,vap,vpd,ws,pdsi,esa_lccs_class,esa_change_count,dissolved_reactive_phosphorus
-34.405833,19.600556,42.03188037341037,13580.0,10717.0,9095.5,0.1664236937006056,-0.18431953952819,132.3000030517578,11.90000057220459,120.4000015258789,0.3,5.9,14.100000381469728,263.8014831542969,23.479999542236328,12.179999351501465,1.3720000982284546,0.7899999618530273,3.4800000190734863,-2.5899999141693115,120.0,0.0,15.962394095479327
-34.405833,19.600556,38.341460000579865,14055.575913461264,11746.892550021075,10363.89804891584,0.0126168179900752,-0.1656667924069671,70.4000015258789,67.5999984741211,2.799999952316284,3.3000000000000003,66.2,51.10000228881836,158.59658813476562,17.779998779296875,7.239999771118164,1.0040000677108765,0.5299999713897705,3.359999895095825,-3.299999952316284,120.0,0.0,7.812940354315159
-34.405833,19.600556,53.1451213974301,14090.844996771088,11846.21760847867,10413.6103833185,0.0035176457301269,-0.1729791792682371,163.0,18.0,145.0,0.9,17.0,8.800000190734863,323.4983825683594,26.469999313354492,15.739999771118164,1.7030000686645508,0.9300000071525574,2.069999933242798,-3.490000009536743,120.0,0.0,12.7871018055634
-34.405833,19.600556,38.53938672548619,11536.5,9401.0,8631.0,0.1293371823173142,-0.139379274585812,51.400001525878906,43.70000076293945,7.700000286102295,1.9,38.5,29.100000381469727,113.60337829589844,17.420000076293945,8.399999618530273,1.1060000658035278,0.449999988079071,3.5,-1.5999999046325684,120.0,0.0,2.278677865528338
-34.405833,19.600556,39.40690177217134,13263.5,10589.0,9197.5,0.139460195938493,-0.1765201578924017,88.20000457763672,58.60000228881836,29.600000381469727,1.6,31.4,20.399999618530273,195.09732055664065,19.729999542236328,10.199999809265137,1.2310000658035278,0.550000011920929,3.639999866485596,-1.399999976158142,120.0,0.0,18.83126882035923
-34.405833,19.600556,53.1451213974301,17359.5,13360.0,10561.0,0.0103894993372952,-0.2612936624707091,158.3000030517578,5.0,153.3000030517578,0.2,3.2,9.0,312.000732421875,25.15999984741211,14.839999198913574,1.6440000534057615,0.8100000023841858,3.059999942779541,-2.509999990463257,120.0,0.0,13.799983945138916
-34.405833,19.600556,39.704513613740566,11536.5,9401.0,8631.0,0.1293371823173142,-0.139379274585812,47.5,47.5,0.0,4.1000000000000005,82.60000000000001,36.20000076293945,108.1006317138672,16.65999984741211,7.210000038146973,1.0950000286102295,0.3700000047683716,4.059999942779541,-1.0099999904632568,120.0,0.0,12.0
-34.405833,19.600556,38.53938672548619,14055.575913461264,11888.159133952497,10345.79827757562,0.0124831726424515,-0.1656667924069671,46.5,46.5,0.0,5.2,51.7,55.79999923706055,117.60366821289062,16.940000534057617,7.0,1.0200001001358032,0.449999988079071,2.40999984741211,-3.2100000381469727,120.0,0.0,5.900758953583091
-34.405833,19.600556,46.5125641374467,14151.016595649073,11841.217986686772,10413.6103833185,0.0066053733765962,-0.1729791792682371,141.90000915527344,19.899999618530273,122.0,0.8,15.4,13.300000190734863,305.60089111328125,23.36999893188477,13.059999465942385,1.4250000715255735,0.7699999809265137,2.7899999618530273,0.7999999523162842,120.0,0.0,14.0
-34.405833,19.600556,41.540672332193225,13397.0,10534.0,8956.5,0.0769442769787268,-0.1877826048408538,60.70000076293945,41.60000228881836,19.100000381469727,2.2,43.2,5.200000286102295,132.29832458496094,20.559999465942383,10.65999984741211,1.3000000715255735,0.5600000023841858,2.7699999809265137,-1.2400000095367432,120.0,0.0,14.0
-34.405833,19.600556,43.75169454769441,13150.5,10332.0,9069.0,0.0938345191131627,-0.1757264193115772,83.9000015258789,37.29999923706055,46.60000228881836,1.9,38.5,5.800000190734863,174.5982208251953,22.11999893188477,11.139999389648438,1.3590000867843628,0.6399999856948853,2.740000009536743,-0.8499999642372131,120.0,0.0,0.5037973828855435
-34.405833,19.600556,42.03188037341037,14114.114123378342,11787.554531679769,10375.94156555292,0.0118861040418253,-0.1680946030973009,105.5,63.79999923706055,41.70000076293945,2.5,50.3,18.600000381469727,222.69935607910156,20.079999923706055,11.630000114440918,1.315000057220459,0.550000011920929,3.75,1.5,120.0,0.0,39.0
-34.405833,19.600556,48.11365613724337,15454.0,12006.5,10199.5,-0.0037672122629254,-0.2191543073524762,136.60000610351562,7.900000095367432,128.6999969482422,0.3,7.0,7.599999904632568,286.4994812011719,26.63999938964844,17.469999313354492,1.9630000591278076,0.7899999618530273,3.419999837875366,0.7799999713897705,120.0,0.0,1.9302518953937065
-34.405833,19.600556,46.04141192709437,15152.0,11984.0,10159.5,0.0106108589898461,-0.2134948443287607,113.0999984741211,56.900001525878906,56.20000076293945,2.9000000000000004,58.900000000000006,6.599999904632568,226.1968231201172,23.309999465942383,14.449999809265137,1.662000060081482,0.5999999642372131,3.3399999141693115,1.46999990940094,120.0,0.0,16.69037430123632
-34.405833,19.600556,39.40690177217134,14154.272563928476,11787.554531679769,10402.644297648414,0.0072856175432715,-0.1700160371410653,81.0999984741211,68.70000457763672,12.40000057220459,2.5,50.0,34.60000228881836,193.30349731445312,17.719999313354492,8.720000267028809,1.128000020980835,0.4599999785423279,4.0,-0.949999988079071,120.0,0.0,9.64373194891479
-34.405833,19.600556,48.11365613724337,13896.0,11022.0,9311.0,0.0340273191755586,-0.2012967365463574,130.5,52.70000076293945,77.80000305175781,2.7,54.1,7.400000095367432,281.2971496582031,25.61999893188477,16.399999618530273,1.8370001316070557,0.75,3.049999952316284,0.699999988079071,120.0,0.0,5.197536596958431
-34.405833,19.600556,46.04141192709437,13896.0,11022.0,9311.0,0.0340273191755586,-0.2012967365463574,126.5999984741211,19.899999618530273,106.70000457763672,1.0,19.9,6.5,230.002197265625,25.849998474121097,15.269999504089355,1.7880001068115234,0.7599999904632568,4.210000038146973,-0.5099999904632568,120.0,0.0,3.6823238624837096
-34.405833,19.600556,38.341460000579865,14154.272563928476,11781.813383354409,10341.8563635673,0.0072856175432715,-0.1700160371410653,62.29999923706055,62.29999923706055,0.0,25.5,87.80000000000001,55.79999923706055,153.59703063964844,15.75999927520752,7.399999618530273,1.0230000019073486,0.3899999856948852,3.899999856948853,-1.579999923706055,120.0,0.0,33.0
-34.405833,19.600556,49.67225884499162,14165.679500741662,11819.744653353438,10394.2552631812,0.008305611940113,-0.1726960136480991,168.6999969482422,25.600000381469727,143.10000610351562,1.3,25.1,8.699999809265137,319.896484375,26.219999313354492,16.469999313354492,1.8230000734329224,0.8299999833106995,4.119999885559082,-1.0,120.0,0.0,17.0
-34.405833,19.600556,38.53938672548619,14154.272563928476,11781.813383354409,10341.8563635673,0.0072856175432715,-0.1700160371410653,62.29999923706055,62.29999923706055,0.0,25.5,87.80000000000001,55.79999923706055,153.59703063964844,15.75999927520752,7.399999618530273,1.0230000019073486,0.3899999856948852,3.899999856948853,-1.579999923706055,120.0,0.0,5.973945290738407
-34.405833,19.600556,41.540672332193225,13388.5,11283.0,9879.0,0.0792269866923418,-0.1542556630816641,47.900001525878906,47.900001525878906,0.0,4.6000000000000005,92.8,45.10000228881836,104.20050048828124,16.899999618530273,8.170000076293945,1.076000094413757,0.429999977350235,3.1999998092651367,-4.029999732971191,120.0,0.0,10.710873969450812
-34.405833,19.600556,39.704513613740566,14055.575913461264,11876.577258952497,10345.79827757562,0.0124831726424515,-0.1647648257029779,47.60000228881836,47.60000228881836,0.0,16.2,93.2,55.79999923706055,110.1977081298828,15.799999237060549,6.399999618530273,1.0130000114440918,0.3700000047683716,3.40999984741211,-2.059999942779541,120.0,0.0,1.346920249233473
-34.405833,19.600556,41.540672332193225,12286.5,9865.0,9664.0,0.0787831074621827,-0.1271759822022425,53.60000228881836,53.60000228881836,0.0,3.8,76.80000000000001,24.600000381469727,107.10028076171876,17.600000381469727,7.980000019073486,1.0850000381469729,0.4599999785423279,3.9700000286102295,-0.9399999976158142,120.0,0.0,13.244056641416051
-34.405833,19.600556,46.5125641374467,14151.016595649073,11855.641906100687,10413.6103833185,0.0066053733765962,-0.1729791792682371,162.8000030517578,11.5,151.3000030517578,0.4,8.9,10.800000190734863,320.0006103515625,25.56999969482422,15.289999961853027,1.7030000686645508,0.8100000023841858,3.18999981880188,1.0199999809265137,120.0,0.0,1.1401919133455096
-34.405833,19.600556,49.67225884499162,15454.0,12006.5,10199.5,-0.0037672122629254,-0.2191543073524762,136.60000610351562,7.900000095367432,128.6999969482422,0.3,7.0,7.599999904632568,286.4994812011719,26.63999938964844,17.469999313354492,1.9630000591278076,0.7899999618530273,3.419999837875366,0.7799999713897705,120.0,0.0,2.0895960748461406
-34.405833,19.600556,43.75169454769441,14055.575913461264,11840.775799186771,10357.961437758191,0.0121369448575524,-0.1676656260469432,63.70000076293945,25.5,38.20000076293945,1.3,26.3,4.800000190734863,120.40313720703124,20.78999900817871,11.34999942779541,1.3510000705718994,0.5600000023841858,3.429999828338623,-4.849999904632568,120.0,0.0,19.5342024865343
-34.405833,19.600556,38.53938672548619,10807.0,8920.0,8870.5,0.1705108032390522,-0.0963225970073543,60.400001525878906,49.5,10.90000057220459,1.6,32.300000000000004,37.10000228881836,138.30101013183594,16.020000457763672,7.279999732971191,0.975000023841858,0.449999988079071,2.90999984741211,-3.68999981880188,120.0,0.0,16.60452238493369
-34.405833,19.600556,42.03188037341037,13667.0,10610.0,9357.0,0.1339722772277223,-0.1825733321796306,135.6999969482422,32.900001525878906,102.8000030517578,1.4,28.4,13.90000057220459,284.9976806640625,23.189998626708984,13.65999984741211,1.499000072479248,0.7099999785423279,3.2699999809265137,1.6999999284744265,120.0,0.0,7.647566879326487
-34.405833,19.600556,48.11365613724337,16587.0,13312.5,10494.0,-0.0066606988423432,-0.2522270874226172,125.5,4.5,121.0,0.2,4.0,5.900000095367432,235.59829711914065,25.68000030517578,15.289999961853027,1.7590000629425049,0.7699999809265137,3.7699999809265137,-3.619999885559082,120.0,0.0,11.433500702095383
-34.405833,19.600556,46.04141192709437,15793.5,12322.5,10032.0,-0.0086054123094116,-0.2395565584224458,79.0999984741211,5.400000095367432,73.70000457763672,0.3,5.1000000000000005,5.300000190734863,179.80191040039062,21.729999542236328,12.149999618530272,1.4980000257492063,0.5199999809265137,2.700000047683716,-4.360000133514404,120.0,0.0,10.873398150717836
-34.405833,19.600556,39.704513613740566,10719.0,9320.5,9124.5,0.1143335192414942,-0.0867890094291793,49.900001525878906,49.900001525878906,0.0,3.5,69.60000000000001,40.79999923706055,112.89640808105467,16.690000534057617,7.369999885559082,1.0390000343322754,0.429999977350235,3.179999828338623,-0.8999999761581421,120.0,0.0,12.69899343956342
-34.405833,19.600556,39.40690177217134,13667.0,10610.0,9357.0,0.1339722772277223,-0.1825733321796306,108.5999984741211,57.29999923706055,51.29999923706055,1.8,36.9,19.80000114440918,243.2985076904297,20.649999618530273,12.029999732971191,1.352000117301941,0.5699999928474426,2.8299999237060547,2.0799999237060547,120.0,0.0,1.4300740132638512
-34.405833,19.600556,38.341460000579865,12660.5,9986.5,8967.0,0.158155462464259,-0.1601301200403181,83.9000015258789,56.5,27.399999618530273,2.0,40.5,19.100000381469727,178.40008544921875,19.40999984741211,10.399999618530272,1.2380000352859497,0.5299999713897705,4.139999866485596,-3.619999885559082,120.0,0.0,15.758772585358829
-34.405833,19.600556,39.40690177217134,13913.5,10727.5,8971.5,0.1366252462729398,-0.206773927750552,115.70000457763672,23.80000114440918,91.9000015258789,0.9,18.4,14.199999809265137,241.90249633789065,20.959999084472656,11.25999927520752,1.277000069618225,0.6399999856948853,3.4499998092651367,-4.049999713897705,120.0,0.0,108.0
-34.405833,19.600556,42.03188037341037,13913.5,10727.5,8971.5,0.1366252462729398,-0.206773927750552,129.3000030517578,51.10000228881836,78.20000457763672,2.5,50.400000000000006,11.0,284.6976318359375,21.59000015258789,11.65999984741211,1.3390001058578491,0.6399999856948853,3.009999990463257,-3.169999837875366,120.0,0.0,3.4329246237890776
-34.405833,19.600556,49.67225884499162,14002.90493260991,11690.439718600692,10436.873968370066,-0.0002654257748013,-0.1676433801791066,133.40000915527344,5.5,127.9000015258789,0.2,4.7,6.700000286102295,292.69873046875,25.03999900817871,14.899999618530272,1.6770000457763672,0.7699999809265137,2.90999984741211,-2.950000047683716,120.0,0.0,12.215584993859302
-34.405833,19.600556,38.341460000579865,13667.0,10610.0,9357.0,0.1339722772277223,-0.1825733321796306,78.20000457763672,70.0999984741211,8.100000381469727,3.0,59.3,42.0,192.39605712890625,16.649999618530273,8.449999809265137,1.1100000143051147,0.3999999761581421,4.639999866485596,1.899999976158142,120.0,0.0,18.0
-34.405833,19.600556,42.03188037341037,13992.602302350157,11692.62846826402,10290.392234930656,0.0176396000567665,-0.1644767593269642,138.6999969482422,46.900001525878906,91.8000030517578,2.3000000000000003,46.3,10.600000381469728,290.09881591796875,23.09000015258789,12.630000114440918,1.408000111579895,0.7400000095367432,2.990000009536743,-3.619999885559082,120.0,0.0,14.30609902480834
-34.405833,19.600556,46.5125641374467,14151.016595649073,11855.641906100687,10413.6103833185,0.0066053733765962,-0.1729791792682371,161.6999969482422,11.300000190734863,150.40000915527344,0.4,8.9,10.5,316.7040100097656,25.809999465942383,15.710000038146973,1.7630001306533811,0.7999999523162842,3.2699999809265137,-0.4899999797344208,120.0,0.0,9.988296373336588
-34.405833,19.600556,42.03188037341037,15250.5,11609.0,9802.0,0.0780182576627771,-0.2267873303167412,136.1999969482422,45.60000228881836,90.5999984741211,2.2,44.6,11.0,286.6973571777344,22.78999900817871,13.130000114440918,1.467000126838684,0.6800000071525574,3.4600000381469727,-2.049999952316284,120.0,0.0,130.0
-34.405833,19.600556,38.341460000579865,6034.5,4820.5,4208.0,0.0474348855564321,-0.1733994458217862,85.5999984741211,51.20000076293945,34.400001525878906,1.1,21.700000000000003,20.5,196.79920959472656,18.6299991607666,9.399999618530272,1.1570000648498535,0.5099999904632568,3.759999990463257,-3.549999952316284,120.0,0.0,7.367056884822203
-34.405833,19.600556,39.40690177217134,13228.0,10229.0,9191.5,0.1266917541427341,-0.1744389940736458,120.70000457763672,15.0,105.70000457763672,0.5,10.0,13.600000381469728,249.9019317626953,22.850000381469727,13.179999351501465,1.4290000200271606,0.7299999594688416,2.740000009536743,-4.360000133514404,120.0,0.0,53.0
-34.405833,19.600556,38.53938672548619,11536.5,9401.0,8631.0,0.1293371823173142,-0.139379274585812,63.29999923706055,63.29999923706055,0.0,58.7,148.70000000000002,55.79999923706055,140.7967529296875,16.28999900817871,7.699999809265137,1.0640000104904177,0.3899999856948852,4.230000019073486,1.2599999904632568,120.0,0.0,0.1786095917518082
-34.405833,19.600556,38.53938672548619,11885.0,9741.0,9032.0,0.1056849392377436,-0.1361518055588742,65.70000457763672,65.70000457763672,0.0,3.9,77.9,49.10000228881836,153.60110473632812,17.959999084472656,9.389999389648438,1.1740000247955322,0.449999988079071,3.649999856948853,-1.0399999618530271,120.0,0.0,16.493926171077405
-34.329722,18.990278,48.11365613724337,12654.0,11808.5,9581.5,-0.0761119142784247,-0.1709619210660243,130.5,7.400000095367432,123.0999984741211,0.3,5.800000000000001,12.100000381469728,268.0981140136719,25.90999984741211,17.06999969482422,1.9380000829696655,0.7199999690055847,4.819999694824219,-3.839999914169311,120.0,0.0,3.545259681298684
-34.329722,18.990278,38.341460000579865,10108.0,8721.5,8633.0,0.0632717837036347,-0.0881688018085903,62.20000076293945,62.20000076293945,0.0,157.0,224.6,94.4000015258789,137.4967041015625,15.539999961853027,8.329999923706055,1.0850000381469729,0.3499999940395355,5.119999885559082,1.8600000143051147,120.0,0.0,12.0
-34.329722,18.990278,42.03188037341037,11773.0,10146.5,9113.0,0.0482811584244455,-0.1360883935248841,120.8000030517578,35.20000076293945,85.5999984741211,0.7000000000000001,13.3,30.100000381469727,247.3020172119141,21.729999542236328,13.229999542236328,1.4070000648498535,0.6599999666213989,3.7200000286102295,-5.079999923706055,120.0,0.0,14.196585928095011
-34.329722,18.990278,42.03188037341037,12616.0,10569.0,9433.0,0.0406995532744034,-0.1513312495722198,133.0,41.10000228881836,91.9000015258789,0.5,10.1,32.5,264.7001647949219,22.479999542236328,12.229999542236328,1.3540000915527344,0.7299999594688416,4.5,-2.1499998569488525,120.0,0.0,13.643615764756111
